,batsman_name,date,inning,runs_scored,num_out,balls_faced,num_fours,num_sixes,num_dots,batting_order,wicket_method,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),team,year,strike_rate
3321,Justin Kemp,2007-09-16,1,21.0,1.0,27,0,1,13,4.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,77.7777777778
3322,Justin Kemp,2007-09-19,2,89.0,0.0,57,6,6,20,4.0,not out,False,True,False,False,False,False,False,False,South Africa,05-07,156.140350877
3323,Justin Kemp,2007-09-20,2,5.0,0.0,12,1,0,10,4.0,not out,False,True,False,False,False,False,False,False,South Africa,05-07,41.6666666667
3324,Justin Ontong,2008-01-18,2,14.0,1.0,16,0,0,7,5.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,87.5
3325,Justin Ontong,2008-11-05,1,6.0,1.0,13,0,0,8,3.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,46.1538461538
3326,Justin Ontong,2012-02-17,1,32.0,1.0,17,0,4,5,6.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,188.235294118
3327,Justin Ontong,2012-02-22,1,6.0,1.0,5,1,0,2,6.0,leg before wicket,False,False,True,False,False,False,False,False,South Africa,11-13,120.0
3328,Justin Ontong,2012-03-30,1,22.0,1.0,7,2,2,1,5.0,bowled,False,False,False,True,False,False,False,False,South Africa,11-13,314.285714286
3329,Justin Ontong,2012-09-12,2,10.0,1.0,7,0,1,3,6.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,142.857142857
3330,Justin Ontong,2012-12-26,1,48.0,1.0,30,1,3,5,4.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,160.0
3331,Justin Ontong,2013-03-03,2,0.0,1.0,1,0,0,1,5.0,leg before wicket,False,False,True,False,False,False,False,False,South Africa,11-13,0.0
3332,Justin Ontong,2015-01-11,1,19.0,1.0,13,2,1,6,5.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,146.153846154
3333,Kagiso Rabada,2015-08-16,2,5.0,0.0,6,0,0,1,9.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,83.3333333333
3334,Kamran Akmal,2007-02-02,1,29.0,1.0,22,3,1,9,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,05-07,131.818181818
3335,Kamran Akmal,2007-09-02,1,11.0,1.0,8,0,1,3,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,05-07,137.5
3336,Kamran Akmal,2007-09-12,1,16.0,1.0,10,1,1,3,8.0,caught,True,False,False,False,False,False,False,False,Pakistan,05-07,160.0
3337,Kamran Akmal,2007-09-14,2,15.0,0.0,13,1,1,6,3.0,not out,False,True,False,False,False,False,False,False,Pakistan,05-07,115.384615385
3338,Kamran Akmal,2007-09-17,1,10.0,0.0,9,1,0,4,7.0,not out,False,True,False,False,False,False,False,False,Pakistan,05-07,111.111111111
3339,Kamran Akmal,2007-09-20,2,3.0,0.0,4,0,0,1,8.0,not out,False,True,False,False,False,False,False,False,Pakistan,05-07,75.0
3340,Kamran Akmal,2007-09-24,2,0.0,1.0,3,0,0,3,3.0,bowled,False,False,False,True,False,False,False,False,Pakistan,05-07,0.0
3341,Kamran Akmal,2008-04-20,1,0.0,3.0,6,0,0,6,2.0,bowled,False,False,False,True,False,False,False,False,Pakistan,08-10,0.0
3342,Kamran Akmal,2008-10-10,1,2.0,1.0,3,0,0,1,7.0,bowled,False,False,False,True,False,False,False,False,Pakistan,08-10,66.6666666667
3343,Kamran Akmal,2008-10-11,2,11.0,1.0,14,0,1,8,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,78.5714285714
3344,Kamran Akmal,2008-10-13,1,12.0,1.0,8,1,0,1,8.0,stumped,False,False,False,False,False,False,True,False,Pakistan,08-10,150.0
3345,Kamran Akmal,2009-05-07,2,59.0,0.0,43,5,3,17,3.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,137.209302326
3346,Kamran Akmal,2009-06-07,2,6.0,1.0,6,0,0,3,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,100.0
3347,Kamran Akmal,2009-06-09,1,41.0,1.0,31,3,2,13,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,132.258064516
3348,Kamran Akmal,2009-06-12,2,5.0,1.0,9,0,0,6,2.0,run out,False,False,False,False,False,True,False,False,Pakistan,08-10,55.5555555556
3349,Kamran Akmal,2009-06-13,2,19.0,1.0,14,1,1,9,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,135.714285714
3350,Kamran Akmal,2009-06-15,1,57.0,1.0,52,5,1,20,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,08-10,109.615384615
3351,Kamran Akmal,2009-06-18,1,23.0,1.0,12,4,1,6,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,191.666666667
3352,Kamran Akmal,2009-06-21,2,37.0,1.0,28,2,2,12,1.0,stumped,False,False,False,False,False,False,True,False,Pakistan,08-10,132.142857143
3353,Kamran Akmal,2009-08-12,1,0.0,1.0,1,0,0,1,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,08-10,0.0
3354,Kamran Akmal,2009-11-12,1,13.0,1.0,15,2,0,9,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,86.6666666667
3355,Kamran Akmal,2009-11-13,1,26.0,1.0,23,4,1,14,2.0,leg before wicket,False,False,True,False,False,False,False,False,Pakistan,08-10,113.043478261
3356,Kamran Akmal,2010-02-05,2,64.0,1.0,34,7,2,9,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,188.235294118
3357,Kamran Akmal,2010-05-01,1,73.0,1.0,56,8,1,18,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,130.357142857
3358,Kamran Akmal,2010-05-02,2,0.0,1.0,2,0,0,2,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,0.0
3359,Kamran Akmal,2010-05-06,1,15.0,1.0,19,2,1,15,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,78.9473684211
3360,Kamran Akmal,2010-05-08,2,5.0,1.0,9,0,0,5,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,08-10,55.5555555556
3361,Kamran Akmal,2010-05-10,1,37.0,1.0,35,3,2,19,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,105.714285714
3362,Kamran Akmal,2010-05-14,1,50.0,1.0,35,6,2,18,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,142.857142857
3363,Kamran Akmal,2010-07-05,1,23.0,0.0,22,2,1,12,3.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,104.545454545
3364,Kamran Akmal,2010-07-06,1,33.0,1.0,26,4,1,12,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,126.923076923
3365,Kamran Akmal,2010-09-05,1,6.0,1.0,4,0,0,2,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,150.0
3366,Kamran Akmal,2010-09-07,1,11.0,1.0,10,2,0,6,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,110.0
3367,Kamran Akmal,2012-09-05,2,31.0,0.0,25,3,1,11,4.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,124.0
3368,Kamran Akmal,2012-09-07,1,43.0,0.0,26,6,0,3,4.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,165.384615385
3369,Kamran Akmal,2012-09-10,2,0.0,1.0,4,0,0,4,5.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,0.0
3370,Kamran Akmal,2012-09-23,1,3.0,1.0,4,0,0,2,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,75.0
3371,Kamran Akmal,2012-09-25,2,22.0,0.0,16,4,0,6,4.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,137.5
3372,Kamran Akmal,2012-09-28,2,1.0,1.0,6,0,0,5,4.0,bowled,False,False,False,True,False,False,False,False,Pakistan,11-13,16.6666666667
3373,Kamran Akmal,2012-09-30,1,5.0,1.0,6,0,0,2,5.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,83.3333333333
3374,Kamran Akmal,2012-10-02,1,32.0,1.0,26,1,1,5,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,123.076923077
3375,Kamran Akmal,2012-10-04,2,1.0,1.0,2,0,0,1,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,50.0
3376,Kamran Akmal,2012-12-25,2,1.0,1.0,6,0,0,5,6.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,16.6666666667
3377,Kamran Akmal,2012-12-28,2,5.0,1.0,3,1,0,1,6.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,166.666666667
3378,Kamran Akmal,2013-03-03,1,1.0,1.0,3,0,0,2,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,33.3333333333
3379,Kamran Akmal,2014-03-21,1,8.0,1.0,10,2,0,8,1.0,run out,False,False,False,False,False,True,False,False,Pakistan,14-16,80.0
3380,Kamran Akmal,2014-03-23,1,31.0,1.0,33,4,0,16,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,93.9393939394
3381,Kamran Akmal,2014-03-30,1,9.0,1.0,12,2,0,9,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,75.0
3382,Kamran Akmal,2014-04-01,2,0.0,1.0,3,0,0,3,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,0.0
3383,Kamran Shazad,2014-03-17,1,0.0,1.0,2,0,0,2,10.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,0.0
3384,Kamran Shazad,2014-03-21,1,21.0,1.0,16,1,2,8,10.0,bowled,False,False,False,True,False,False,False,False,United Arab Emirates,14-16,131.25
3385,Kane Richardson,2016-01-26,2,9.0,1.0,7,1,0,2,9.0,bowled,False,False,False,True,False,False,False,False,Australia,14-16,128.571428571
3386,Kane Williamson,2012-02-11,2,48.0,1.0,39,5,0,11,4.0,run out,False,False,False,False,False,True,False,False,New Zealand,11-13,123.076923077
3387,Kane Williamson,2012-02-14,2,20.0,0.0,5,3,1,0,7.0,not out,False,True,False,False,False,False,False,False,New Zealand,11-13,400.0
3388,Kane Williamson,2012-02-17,2,24.0,1.0,21,3,0,9,4.0,run out,False,False,False,False,False,True,False,False,New Zealand,11-13,114.285714286
3389,Kane Williamson,2012-02-19,1,28.0,0.0,21,1,2,7,4.0,not out,False,True,False,False,False,False,False,False,New Zealand,11-13,133.333333333
3390,Kane Williamson,2012-02-22,2,6.0,1.0,11,0,0,5,5.0,caught,True,False,False,False,False,False,False,False,New Zealand,11-13,54.5454545455
3391,Kane Williamson,2012-06-30,2,10.0,1.0,10,0,0,2,4.0,caught,True,False,False,False,False,False,False,False,New Zealand,11-13,100.0
3392,Kane Williamson,2012-07-01,2,6.0,1.0,5,1,0,3,4.0,run out,False,False,False,False,False,True,False,False,New Zealand,11-13,120.0
3393,Kane Williamson,2012-09-11,1,28.0,1.0,26,3,0,9,4.0,caught,True,False,False,False,False,False,False,False,New Zealand,11-13,107.692307692
3394,Kane Williamson,2012-09-23,2,15.0,0.0,13,2,0,4,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,11-13,115.384615385
3395,Kane Williamson,2012-09-27,1,4.0,0.0,4,0,0,0,8.0,not out,False,True,False,False,False,False,False,False,New Zealand,11-13,100.0
3396,Kane Williamson,2012-09-29,1,17.0,1.0,24,1,0,10,4.0,caught,True,False,False,False,False,False,False,False,New Zealand,11-13,70.8333333333
3397,Kane Williamson,2014-03-22,2,24.0,0.0,17,4,0,7,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,141.176470588
3398,Kane Williamson,2014-03-24,2,51.0,1.0,35,5,2,11,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,145.714285714
3399,Kane Williamson,2014-03-29,2,29.0,1.0,22,5,0,10,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,131.818181818
3400,Kane Williamson,2014-03-31,2,42.0,0.0,45,6,0,23,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,93.3333333333
3401,Kane Williamson,2014-07-05,2,19.0,1.0,18,2,0,6,1.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,105.555555556
3402,Kane Williamson,2014-07-06,2,37.0,1.0,28,5,0,9,1.0,bowled,False,False,False,True,False,False,False,False,New Zealand,14-16,132.142857143
3403,Kane Williamson,2014-12-04,1,0.0,1.0,1,0,0,1,2.0,leg before wicket,False,False,True,False,False,False,False,False,New Zealand,14-16,0.0
3404,Kane Williamson,2014-12-05,1,32.0,1.0,32,3,1,15,2.0,bowled,False,False,False,True,False,False,False,False,New Zealand,14-16,100.0
3405,Kane Williamson,2015-06-23,2,57.0,0.0,37,8,0,7,3.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,154.054054054
3406,Kane Williamson,2015-08-09,1,20.0,0.0,12,4,0,5,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,166.666666667
3407,Kane Williamson,2015-08-14,1,42.0,1.0,21,8,0,7,2.0,stumped,False,False,False,False,False,False,True,False,New Zealand,14-16,200.0
3408,Kane Williamson,2015-08-16,1,25.0,1.0,17,4,1,9,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,147.058823529
3409,Kane Williamson,2016-01-07,1,53.0,2.0,42,5,1,11,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,126.19047619
3410,Kane Williamson,2016-01-10,2,32.0,0.0,21,3,0,3,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,152.380952381
3411,Kane Williamson,2016-01-15,2,70.0,2.0,61,6,1,22,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,114.754098361
3412,Kane Williamson,2016-01-17,2,72.0,0.0,48,11,0,12,2.0,not out,False,True,False,False,False,False,False,False,New Zealand,14-16,150.0
3413,Kane Williamson,2016-01-22,1,33.0,2.0,34,3,1,16,2.0,caught,True,False,False,False,False,False,False,False,New Zealand,14-16,97.0588235294
3414,Karan KC,2015-06-30,2,2.0,1.0,3,0,0,2,8.0,caught,True,False,False,False,False,False,False,False,Nepal,14-16,66.6666666667
3415,Karan KC,2015-07-01,2,2.0,0.0,10,0,0,8,11.0,not out,False,True,False,False,False,False,False,False,Nepal,14-16,20.0
3416,Karan KC,2015-07-02,2,1.0,0.0,1,0,0,0,9.0,not out,False,True,False,False,False,False,False,False,Nepal,14-16,100.0
3417,Karan KC,2015-07-17,1,0.0,1.0,2,0,0,2,11.0,caught,True,False,False,False,False,False,False,False,Nepal,14-16,0.0
3418,Karim Sadiq,2010-02-01,1,3.0,1.0,6,0,0,4,1.0,stumped,False,False,False,False,False,False,True,False,Afghanistan,08-10,50.0
3419,Karim Sadiq,2010-02-04,2,42.0,1.0,35,6,1,17,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,08-10,120.0
3420,Karim Sadiq,2010-02-09,1,4.0,1.0,5,1,0,4,2.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,08-10,80.0
3421,Karim Sadiq,2010-02-10,1,3.0,1.0,7,0,0,6,2.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,08-10,42.8571428571
3422,Karim Sadiq,2010-02-12,1,18.0,1.0,19,1,0,7,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,08-10,94.7368421053
3423,Karim Sadiq,2010-02-13,2,34.0,1.0,17,4,1,4,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,08-10,200.0
3424,Karim Sadiq,2010-05-01,1,0.0,1.0,4,0,0,4,2.0,caught,True,False,False,False,False,False,False,False,Afghanistan,08-10,0.0
3425,Karim Sadiq,2010-05-05,2,2.0,1.0,8,0,0,7,2.0,caught,True,False,False,False,False,False,False,False,Afghanistan,08-10,25.0
3426,Karim Sadiq,2012-03-14,2,11.0,1.0,9,2,0,4,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,122.222222222
3427,Karim Sadiq,2012-03-18,1,36.0,1.0,27,5,1,12,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,133.333333333
3428,Karim Sadiq,2012-03-24,1,16.0,1.0,10,2,1,5,1.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,11-13,160.0
3429,Karim Sadiq,2012-09-19,2,26.0,1.0,28,3,0,14,3.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,92.8571428571
3430,Karim Sadiq,2012-09-21,2,5.0,0.0,8,0,0,5,4.0,not out,False,True,False,False,False,False,False,False,Afghanistan,11-13,62.5
3431,Karim Sadiq,2013-03-03,1,4.0,1.0,5,1,0,4,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,80.0
3432,Karim Sadiq,2013-03-04,2,34.0,1.0,30,4,1,14,1.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,113.333333333
3433,Karim Sadiq,2013-09-30,1,4.0,1.0,7,0,0,4,2.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,11-13,57.1428571429
3434,Karim Sadiq,2013-10-11,2,3.0,1.0,10,0,0,8,2.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,30.0
3435,Karim Sadiq,2013-11-16,1,1.0,1.0,3,0,0,2,7.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,11-13,33.3333333333
3436,Karim Sadiq,2013-11-24,1,29.0,1.0,17,5,0,5,2.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,170.588235294
3437,Karim Sadiq,2013-11-30,2,0.0,1.0,1,0,0,1,5.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,0.0
3438,Karim Sadiq,2014-03-16,1,10.0,0.0,23,0,0,15,6.0,not out,False,True,False,False,False,False,False,False,Afghanistan,14-16,43.4782608696
3439,Karim Sadiq,2014-03-20,2,8.0,1.0,7,2,0,5,2.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,14-16,114.285714286
3440,Karim Sadiq,2015-10-26,2,17.0,1.0,16,1,0,5,3.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,106.25
3441,Karim Sadiq,2015-10-28,2,11.0,0.0,5,0,1,0,6.0,not out,False,True,False,False,False,False,False,False,Afghanistan,14-16,220.0
3442,Karim Sadiq,2015-11-28,1,22.0,1.0,19,1,2,11,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,115.789473684
3443,Karim Sadiq,2015-11-29,1,26.0,1.0,22,3,0,9,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,118.181818182
3444,Karim Sadiq,2015-11-30,1,24.0,1.0,19,4,0,8,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,126.315789474
3445,Karim Sadiq,2016-01-08,1,16.0,1.0,17,2,0,7,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,94.1176470588
3446,Karim Sadiq,2016-01-10,1,12.0,1.0,6,2,0,2,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,200.0
3447,Karim Sadiq,2016-02-19,2,72.0,1.0,50,8,1,12,4.0,bowled,False,False,False,True,False,False,False,False,Afghanistan,14-16,144.0
3448,Karim Sadiq,2016-02-20,2,0.0,1.0,1,0,0,1,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,0.0
3449,Karim Sadiq,2016-02-22,1,10.0,1.0,9,1,0,3,4.0,caught,True,False,False,False,False,False,False,False,Afghanistan,14-16,111.111111111
3450,Karun Jethi,2008-08-02,2,2.0,0.0,2,0,0,1,8.0,not out,False,True,False,False,False,False,False,False,Canada,08-10,100.0
3451,Karun Jethi,2008-08-03,1,13.0,1.0,17,0,0,5,7.0,run out,False,False,False,False,False,True,False,False,Canada,08-10,76.4705882353
3452,Karun Jethi,2008-10-10,2,0.0,1.0,5,0,0,5,7.0,bowled,False,False,False,True,False,False,False,False,Canada,08-10,0.0
3453,Karun Jethi,2008-10-11,1,24.0,2.0,24,0,2,12,7.0,stumped,False,False,False,False,False,False,True,False,Canada,08-10,100.0
3454,Karun Jethi,2008-10-13,2,2.0,1.0,10,0,0,8,7.0,bowled,False,False,False,True,False,False,False,False,Canada,08-10,20.0
3455,Kasun Rajitha,2016-02-12,2,3.0,0.0,7,0,0,4,11.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,14-16,42.8571428571
3456,Kaushal Lokuarachchi,2012-06-01,1,11.0,1.0,10,1,0,2,7.0,run out,False,False,False,False,False,True,False,False,Sri Lanka,11-13,110.0
3457,Kaushal Lokuarachchi,2012-06-03,2,0.0,1.0,3,0,0,3,9.0,stumped,False,False,False,False,False,False,True,False,Sri Lanka,11-13,0.0
3458,Kaushalya Weeraratne,2008-10-11,1,20.0,0.0,13,1,1,2,6.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,153.846153846
3459,Kaushalya Weeraratne,2008-10-12,1,4.0,0.0,8,0,0,4,7.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,50.0
3460,Kaushalya Weeraratne,2008-10-13,2,12.0,1.0,10,2,0,4,6.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,120.0
3461,Kaushalya Weeraratne,2009-02-10,1,10.0,0.0,10,1,0,4,6.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,100.0
3462,Kaushalya Weeraratne,2009-12-12,1,3.0,0.0,4,0,0,1,7.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,75.0
3463,Kedar Jadhav,2015-07-17,1,9.0,1.0,8,1,0,2,5.0,caught,True,False,False,False,False,False,False,False,India,14-16,112.5
3464,Kedar Jadhav,2015-07-19,2,5.0,0.0,6,0,0,1,5.0,not out,False,True,False,False,False,False,False,False,India,14-16,83.3333333333
3465,Keegan Meth,2012-02-11,1,6.0,0.0,6,0,0,1,8.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,11-13,100.0
3466,Keith Dabengwa,2008-10-10,1,9.0,1.0,13,1,0,8,5.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,08-10,69.2307692308
3467,Keith Dabengwa,2008-10-11,2,7.0,1.0,8,1,0,4,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,87.5
3468,Keith Dabengwa,2008-10-13,1,16.0,0.0,6,2,1,2,7.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,08-10,266.666666667
3469,Keith Dabengwa,2010-10-08,1,12.0,0.0,5,1,1,2,6.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,08-10,240.0
3470,Keith Dabengwa,2010-10-10,2,1.0,1.0,3,0,0,2,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,33.3333333333
3471,Kemar Roach,2010-05-19,2,3.0,1.0,2,0,0,0,11.0,stumped,False,False,False,False,False,False,True,False,West Indies,08-10,150.0
3472,Kennedy Otieno,2008-08-02,2,13.0,1.0,13,2,0,8,2.0,caught,True,False,False,False,False,False,False,False,Kenya,08-10,100.0
3473,Kennedy Otieno,2008-08-03,2,40.0,2.0,43,2,2,23,2.0,caught,True,False,False,False,False,False,False,False,Kenya,08-10,93.023255814
3474,Kennedy Otieno,2008-08-04,1,21.0,2.0,24,1,0,11,2.0,caught,True,False,False,False,False,False,False,False,Kenya,08-10,87.5
3475,Kevin O'Brien,2008-08-02,2,3.0,1.0,4,0,0,1,5.0,stumped,False,False,False,False,False,False,True,False,Ireland,08-10,75.0
3476,Kevin O'Brien,2008-08-03,1,10.0,1.0,9,2,0,5,3.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,111.111111111
3477,Kevin O'Brien,2008-08-04,2,17.0,0.0,16,1,1,9,7.0,not out,False,True,False,False,False,False,False,False,Ireland,08-10,106.25
3478,Kevin O'Brien,2009-06-08,2,39.0,0.0,18,4,2,3,6.0,not out,False,True,False,False,False,False,False,False,Ireland,08-10,216.666666667
3479,Kevin O'Brien,2009-06-10,1,2.0,1.0,4,0,0,2,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,50.0
3480,Kevin O'Brien,2009-06-11,2,2.0,1.0,3,0,0,1,5.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,66.6666666667
3481,Kevin O'Brien,2009-06-14,2,0.0,1.0,2,0,0,2,4.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,0.0
3482,Kevin O'Brien,2009-06-15,2,26.0,1.0,32,1,0,14,4.0,stumped,False,False,False,False,False,False,True,False,Ireland,08-10,81.25
3483,Kevin O'Brien,2010-02-01,2,1.0,1.0,2,0,0,1,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,50.0
3484,Kevin O'Brien,2010-02-03,2,5.0,1.0,2,1,0,0,4.0,run out,False,False,False,False,False,True,False,False,Ireland,08-10,250.0
3485,Kevin O'Brien,2010-02-09,2,7.0,1.0,9,0,0,5,5.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,77.7777777778
3486,Kevin O'Brien,2010-02-11,1,10.0,0.0,4,0,1,1,8.0,not out,False,True,False,False,False,False,False,False,Ireland,08-10,250.0
3487,Kevin O'Brien,2010-02-13,1,2.0,2.0,5,0,0,3,6.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,40.0
3488,Kevin O'Brien,2010-04-30,2,9.0,1.0,19,1,0,13,6.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,47.3684210526
3489,Kevin O'Brien,2012-02-22,2,30.0,0.0,39,3,0,21,4.0,not out,False,True,False,False,False,False,False,False,Ireland,11-13,76.9230769231
3490,Kevin O'Brien,2012-02-23,2,9.0,1.0,9,1,0,4,3.0,bowled,False,False,False,True,False,False,False,False,Ireland,11-13,100.0
3491,Kevin O'Brien,2012-02-24,1,4.0,1.0,4,1,0,3,3.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,100.0
3492,Kevin O'Brien,2012-03-18,1,16.0,1.0,15,0,1,6,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,11-13,106.666666667
3493,Kevin O'Brien,2012-03-23,2,30.0,0.0,22,1,3,10,5.0,not out,False,True,False,False,False,False,False,False,Ireland,11-13,136.363636364
3494,Kevin O'Brien,2012-03-24,2,0.0,1.0,1,0,0,1,5.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,0.0
3495,Kevin O'Brien,2012-07-18,2,0.0,1.0,2,0,0,2,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,11-13,0.0
3496,Kevin O'Brien,2012-07-20,2,5.0,1.0,5,1,0,3,5.0,stumped,False,False,False,False,False,False,True,False,Ireland,11-13,100.0
3497,Kevin O'Brien,2012-07-21,1,0.0,1.0,1,0,0,1,5.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,0.0
3498,Kevin O'Brien,2012-09-19,1,35.0,1.0,29,5,0,12,6.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,120.689655172
3499,Kevin O'Brien,2013-11-16,1,31.0,1.0,25,2,1,8,4.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,124.0
3500,Kevin O'Brien,2013-11-30,1,20.0,1.0,12,2,1,4,3.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,166.666666667
3501,Kevin O'Brien,2014-02-19,2,15.0,0.0,14,2,0,7,6.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,107.142857143
3502,Kevin O'Brien,2014-02-21,2,3.0,1.0,5,0,0,3,6.0,bowled,False,False,False,True,False,False,False,False,Ireland,14-16,60.0
3503,Kevin O'Brien,2014-03-17,2,17.0,1.0,11,2,1,5,6.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,154.545454545
